地域,合計搬出量,合計搬出量構成比（％）,合計台(人)数,合計台(人)数成比（％）,専門小売店搬出量,専門小売店構成比（％）,専門小売店台(人)数,専門小売店台(人)数成比（％）,食料品等中心店搬出量,食料品等中心店構成比（％）,食料品等中心店台(人)数,食料品等中心店台(人)数成比（％）,コンビニエンスストア搬出量,コンビニエンスストア構成比（％）,コンビニエンスストア台(人)数,コンビニエンスストア台(人)数成比（％）,食料品スーパー搬出量,食料品スーパー構成比（％）,食料品スーパー台(人)数,食料品スーパー台(人)数成比（％）,総合スーパー搬出量,総合スーパー構成比（％）,総合スーパー台(人)数,総合スーパー台(人)数成比（％）,百貨店搬出量,百貨店構成比（％）,百貨店台(人)数,百貨店台(人)数成比（％）,業務用搬出量,業務用構成比（％）,業務用台(人)数,業務用台(人)数成比（％）,加工業者搬出量,加工業者構成比（％）,加工業者台(人)数,加工業者台(人)数成比（％）,問屋・納入業者搬出量,問屋・納入業者構成比（％）,問屋・納入業者台(人)数,問屋・納入業者台(人)数成比（％）,都内中央卸売市場搬出量,都内中央卸売市場構成比（％）,都内中央卸売市場台(人)数,都内中央卸売市場台(人)数成比（％）,都内地方卸売市場搬出量,都内地方卸売市場構成比（％）,都内地方卸売市場台(人)数,都内地方卸売市場台(人)数成比（％）,都外中央卸売市場搬出量,都外中央卸売市場構成比（％）,都外中央卸売市場台(人)数,都外中央卸売市場台(人)数成比（％）,都外地方卸売市場搬出量,都外地方卸売市場構成比（％）,都外地方卸売市場台(人)数,都外地方卸売市場台(人)数成比（％）,その他搬出量,その他構成比（％）,その他台(人)数,その他台(人)数成比（％）,不明搬出量,不明構成比（％）,不明台(人)数,不明台(人)数成比（％）,備考
岐阜県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
静岡県,73,0.1,1,1.4,73,0.1,1,2.1,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
愛知県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
三重県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
京都府,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
大阪府,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
兵庫県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
鳥取県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
広島県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
山口県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
香川県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
愛媛県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
福岡県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
長崎県,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0.0,0,0.0,0,0.0,0,0.0,
