"市区町村コード","No","都道府県名","市区町村名","施設番号","業種","施設名称","施設所在地","施設方書","TEL1","許可日","許可番号","施設_種別_等","経度","緯度","分類"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
"","","","","","","","","","","","","","139.667025450392","35.7041170503146","環境衛生施設"
